Year;Location_Code;District;Municipality;Parish;Sex;Age;Population;Notes;Population_corrected
2021;131614;Porto;Vila do Conde;Macieira da Maia;F;25 - 64 year old;717;;717
2021;60502;Coimbra;Figueira da Foz;Alqueidão;F;15 - 24 year old;60;;60
2021;20910;Beja;Mértola;União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;F;0 - 14 year old;23;;23
2021;310107;Ilha da Madeira;Calheta;Ponta do Pargo;M;25 - 64 year old;188;;188
2021;160905;Viana do Castelo;Viana do Castelo;Areosa;F;25 - 64 year old;1336;;1336
2021;180713;Viseu;Moimenta da Beira;Passô;M;15 - 24 year old;16;;16
2021;170625;Vila Real;Montalegre;Reigoso;F;25 - 64 year old;25;;25
2021;90918;Guarda;Mêda;Prova e Casteição;F;65 and older;71;;71
2021;21008;Beja;Moura;Sobral da Adiça;F;15 - 24 year old;39;;39
2021;90230;Guarda;Almeida;União das freguesias de Amoreira, Parada e Cabreira;M;25 - 64 year old;83;;83
2021;31367;Braga;Vila Verde;União das freguesias de Sande, Vilarinho, Barros e Gomide;M;15 - 24 year old;81;;81
2021;60120;Coimbra;Arganil;União das freguesias de Cerdeira e Moura da Serra;F;0 - 14 year old;15;;15
2021;181008;Viseu;Oliveira de Frades;São João da Serra;M;25 - 64 year old;93;;93
2021;310402;Ilha da Madeira;Machico;Caniçal;M;65 and older;259;;259
2021;141817;Santarém;Tomar;União das freguesias de Além da Ribeira e Pedreira;F;25 - 64 year old;245;;245
2021;130608;Porto;Maia;Milheirós;F;65 and older;518;;518
2021;181013;Viseu;Oliveira de Frades;União das freguesias de Arca e Varzielas;F;65 and older;106;;106
2021;30510;Braga;Celorico de Basto;Fervença;M;65 and older;118;;118
2021;30709;Braga;Fafe;Fafe;F;65 and older;1969;;1969
2021;111002;Lisboa;Oeiras;Barcarena;F;65 and older;1570;;1570
2021;30708;Braga;Fafe;Estorãos;M;15 - 24 year old;76;;76
2021;160128;Viana do Castelo;Arcos de Valdevez;Prozelo;F;25 - 64 year old;200;;200
2021;21302;Beja;Serpa;Brinches;M;65 and older;130;;130
2021;170607;Vila Real;Montalegre;Covelo do Gerês;M;65 and older;21;;21
2021;182131;Viseu;Tondela;União das freguesias de São Miguel do Outeiro e Sabugosa;F;15 - 24 year old;52;;52
2021;171302;Vila Real;Vila Pouca de Aguiar;Alfarela de Jales;F;65 and older;76;;76
2021;181811;Viseu;Sernancelhe;Lamosa;F;15 - 24 year old;3;;3
2021;110661;Lisboa;Lisboa;Misericórdia;M;15 - 24 year old;435;;435
2021;160940;Viana do Castelo;Viana do Castelo;Chafé;M;25 - 64 year old;986;;986
2021;111014;Lisboa;Oeiras;União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;M;15 - 24 year old;2997;;2997
2021;160611;Viana do Castelo;Ponte da Barca;Lavradas;M;15 - 24 year old;45;;45
2021;40530;Bragança;Macedo de Cavaleiros;Talhas;F;0 - 14 year old;1;;1
2021;30125;Braga;Amares;União das freguesias de Amares e Figueiredo;F;0 - 14 year old;166;;166
2021;61125;Coimbra;Oliveira do Hospital;União das freguesias de Penalva de Alva e São Sebastião da Feira;M;15 - 24 year old;37;;37
2021;171217;Vila Real;Valpaços;Rio Torto;M;0 - 14 year old;7;;7
2021;21009;Beja;Moura;União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;M;0 - 14 year old;670;;670
2021;90914;Guarda;Mêda;Rabaçal;F;25 - 64 year old;55;;55
2021;30237;Braga;Barcelos;Gilmonde;F;65 and older;174;;174
2021;142102;Santarém;Ourém;Atouguia;M;65 and older;232;;232
2021;180324;Viseu;Castro Daire;União das freguesias de Mezio e Moura Morta;M;15 - 24 year old;39;;39
2021;181505;Viseu;São João da Pesqueira;Paredes da Beira;M;25 - 64 year old;131;;131
2021;160423;Viana do Castelo;Monção;Portela;F;25 - 64 year old;42;;42
2021;170312;Vila Real;Chaves;Ervededo;M;15 - 24 year old;16;;16
2021;140504;Santarém;Benavente;Barrosa;F;65 and older;95;;95
2021;130904;Porto;Paços de Ferreira;Eiriz;F;15 - 24 year old;143;;143
2021;30835;Braga;Guimarães;Pencelo;F;0 - 14 year old;53;;53
2021;170708;Vila Real;Murça;Valongo de Milhais;M;25 - 64 year old;57;;57
2021;440101;Ilha da Graciosa;Santa Cruz da Graciosa;Guadalupe;F;15 - 24 year old;38;;38
2021;160404;Viana do Castelo;Monção;Barbeita;F;65 and older;213;;213
2021;30832;Braga;Guimarães;Nespereira;F;0 - 14 year old;139;;139
2021;310905;Ilha da Madeira;Santana;São Roque do Faial;F;25 - 64 year old;182;;182
2021;50314;Castelo Branco;Covilhã;Paul;M;0 - 14 year old;60;;60
2021;10926;Aveiro;Santa Maria da Feira;São João de Ver;M;0 - 14 year old;791;;791
2021;30524;Braga;Celorico de Basto;União das freguesias de Caçarilhe e Infesta;M;65 and older;55;;55
2021;40509;Bragança;Macedo de Cavaleiros;Chacim;M;65 and older;49;;49
2021;30268;Braga;Barcelos;Galegos (Santa Maria);F;65 and older;265;;265
2021;130902;Porto;Paços de Ferreira;Carvalhosa;M;25 - 64 year old;1274;;1274
2021;30924;Braga;Póvoa de Lanhoso;Serzedelo;F;25 - 64 year old;191;;191
2021;101519;Leiria;Pombal;União das freguesias de Santiago e São Simão de Litém e Albergaria dos Doze;F;15 - 24 year old;179;;179
2021;170330;Vila Real;Chaves;Santo António de Monforte;M;0 - 14 year old;13;;13
2021;141820;Santarém;Tomar;União das freguesias de Serra e Junceira;M;15 - 24 year old;93;;93
2021;160760;Viana do Castelo;Ponte de Lima;Navió e Vitorino dos Piães;M;65 and older;137;;137
2021;110601;Lisboa;Lisboa;Ajuda;M;25 - 64 year old;3479;;3479
2021;90512;Guarda;Fornos de Algodres;Queiriz;F;15 - 24 year old;12;;12
2021;120502;Portalegre;Castelo de Vide;Santa Maria da Devesa;F;25 - 64 year old;375;;375
2021;140502;Santarém;Benavente;Samora Correia;M;15 - 24 year old;1058;;1058
2021;101615;Leiria;Porto de Mós;União das freguesias de Alvados e Alcaria;M;15 - 24 year old;32;;32
2021;91232;Guarda;Seia;União das freguesias de Santa Marinha e São Martinho;M;65 and older;223;;223
2021;30404;Braga;Cabeceiras de Basto;Basto;M;0 - 14 year old;72;;72
2021;131018;Porto;Paredes;Rebordosa;F;25 - 64 year old;2455;;2455
2021;31350;Braga;Vila Verde;Prado (São Miguel);F;65 and older;92;;92
2021;100604;Leiria;Caldas da Rainha;Carvalhal Benfeito;F;0 - 14 year old;59;;59
2021;100907;Leiria;Leiria;Caranguejeira;F;25 - 64 year old;1102;;1102
2021;130724;Porto;Marco de Canaveses;Tabuado;M;15 - 24 year old;84;;84
2021;10124;Aveiro;Águeda;União das freguesias de Recardães e Espinhel;F;0 - 14 year old;328;;328
2021;140106;Santarém;Abrantes;Mouriscas;F;25 - 64 year old;300;;300
2021;30934;Braga;Póvoa de Lanhoso;União das freguesias de Fonte Arcada e Oliveira;F;65 and older;199;;199
2021;181901;Viseu;Tabuaço;Adorigo;M;0 - 14 year old;14;;14
2021;30292;Braga;Barcelos;União das freguesias de Areias de Vilar e Encourados;F;65 and older;185;;185
2021;111323;Lisboa;Torres Vedras;União das freguesias de Carvoeira e Carmões;F;65 and older;360;;360
2021;81305;Faro;Silves;São Bartolomeu de Messines;M;0 - 14 year old;512;;512
2021;110610;Lisboa;Lisboa;Campolide;M;0 - 14 year old;884;;884
2021;50601;Castelo Branco;Oleiros;Álvaro;F;0 - 14 year old;4;;4
2021;100938;Leiria;Leiria;União das freguesias de Santa Catarina da Serra e Chainça;M;25 - 64 year old;1184;;1184
2021;140124;Santarém;Abrantes;União das freguesias de São Miguel do Rio Torto e Rossio ao Sul do Tejo;M;15 - 24 year old;193;;193
2021;131102;Porto;Penafiel;Boelhe;F;25 - 64 year old;457;;457
2021;90517;Guarda;Fornos de Algodres;União das freguesias de Cortiçô e Vila Chã;M;15 - 24 year old;9;;9
2021;50509;Castelo Branco;Idanha-a-Nova;Oledo;M;15 - 24 year old;11;;11
2021;111408;Lisboa;Vila Franca de Xira;Vialonga;M;65 and older;1439;;1439
2021;160214;Viana do Castelo;Arcos de Valdevez;Riba de Âncora;M;25 - 64 year old;169;;169
2021;170704;Vila Real;Murça;Jou;M;65 and older;125;;125
2021;131138;Porto;Penafiel;Rio Mau;F;0 - 14 year old;83;;83
2021;310903;Ilha da Madeira;Santana;Santana;M;25 - 64 year old;734;;734
2021;130141;Porto;Amarante;União das freguesias de Aboadela, Sanche e Várzea;M;25 - 64 year old;348;;348
2021;40720;Bragança;Mirandela;Mascarenhas;M;25 - 64 year old;85;;85
2021;30813;Braga;Guimarães;Creixomil;F;15 - 24 year old;483;;483
2021;130811;Porto;Matosinhos;União das freguesias de Custóias, Leça do Balio e Guifões;F;25 - 64 year old;12245;;12245
2021;10510;Aveiro;Aveiro;São Bernardo;F;25 - 64 year old;1531;;1531
2021;140708;Santarém;Chamusca;União das freguesias da Chamusca e Pinheiro Grande;M;15 - 24 year old;180;;180
2021;50325;Castelo Branco;Covilhã;Unhais da Serra;M;0 - 14 year old;43;;43
2021;182336;Viseu;Viseu;União das freguesias de Boa Aldeia, Farminhão e Torredeita;M;0 - 14 year old;103;;103
2021;141616;Santarém;Santarém;Póvoa da Isenta;F;0 - 14 year old;75;;75
2021;31317;Braga;Vila Verde;Gême;F;65 and older;62;;62
2021;81501;Faro;Vila do Bispo;Barão de São Miguel;F;15 - 24 year old;24;;24
2021;181317;Viseu;Resende;União das freguesias de Felgueiras e Feirão;F;15 - 24 year old;18;;18
2021;150314;Setúbal;Almada;União das freguesias de Charneca de Caparica e Sobreda;M;25 - 64 year old;12317;;12317
2021;430203;Ilha Terceira;Vila da Praia da Vitória;Cabo da Praia;M;15 - 24 year old;32;;32
2021;30216;Braga;Barcelos;Cambeses;M;65 and older;108;;108
2021;60339;Coimbra;Coimbra;União das freguesias de Souselas e Botão;F;0 - 14 year old;210;;210
2021;30879;Braga;Guimarães;União das freguesias de Briteiros Santo Estêvão e Donim;F;0 - 14 year old;126;;126
2021;20701;Beja;Cuba;Cuba;F;25 - 64 year old;788;;788
2021;130302;Porto;Felgueiras;Airães;F;15 - 24 year old;153;;153
2021;50338;Castelo Branco;Covilhã;União das freguesias de Vale Formoso e Aldeia do Souto;M;15 - 24 year old;22;;22
2021;130916;Porto;Paços de Ferreira;Seroa;M;15 - 24 year old;168;;168
2021;30354;Braga;Braga;Sequeira;M;25 - 64 year old;451;;451
2021;140202;Santarém;Alcanena;Bugalhos;F;0 - 14 year old;52;;52
2021;100104;Leiria;Alcobaça;Bárrio;F;0 - 14 year old;60;;60
2021;130405;Porto;Gondomar;Lomba;M;15 - 24 year old;70;;70
2021;120714;Portalegre;Elvas;União das freguesias de Barbacena e Vila Fernando;F;65 and older;190;;190
2021;160440;Viana do Castelo;Monção;União das freguesias de Troporiz e Lapela;M;0 - 14 year old;20;;20
2021;130513;Porto;Lousada;Meinedo;M;0 - 14 year old;230;;230
2021;150312;Setúbal;Almada;União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas;F;15 - 24 year old;2263;;2263
2021;101202;Leiria;Óbidos;Amoreira;F;25 - 64 year old;245;;245
2021;110664;Lisboa;Lisboa;Santa Clara;M;15 - 24 year old;1418;;1418
2021;420505;Ilha de São Miguel;Ribeira Grande;Maia;F;15 - 24 year old;101;;101
2021;70402;Évora;Estremoz;Glória;M;65 and older;67;;67
2021;420310;Ilha de São Miguel;Ponta Delgada;Ginetes;M;0 - 14 year old;78;;78
2021;170219;Vila Real;Boticas;Boticas e Granja;M;25 - 64 year old;365;;365
2021;11805;Aveiro;Vagos;Ouca;F;0 - 14 year old;88;;88
2021;160947;Viana do Castelo;Viana do Castelo;União das freguesias de Torre e Vila Mou;M;25 - 64 year old;234;;234
2021;310305;Ilha da Madeira;Funchal;Santo António;F;0 - 14 year old;1666;;1666
2021;61609;Coimbra;Tábua;Mouronho;M;0 - 14 year old;38;;38
2021;40509;Bragança;Macedo de Cavaleiros;Chacim;F;15 - 24 year old;5;;5
2021;91316;Guarda;Trancoso;Rio de Mel;M;0 - 14 year old;11;;11
2021;40711;Bragança;Mirandela;Carvalhais;M;0 - 14 year old;59;;59
2021;21208;Beja;Ourique;União das freguesias de Panoias e Conceição;M;65 and older;66;;66
2021;171103;Vila Real;Santa Marta de Penaguião;Fontes;M;65 and older;115;;115
2021;41010;Bragança;Vila Flor;Samões;F;25 - 64 year old;78;;78
2021;131614;Porto;Vila do Conde;Macieira da Maia;M;0 - 14 year old;216;;216
2021;91236;Guarda;Seia;União das freguesias de Vide e Cabeça;F;0 - 14 year old;8;;8
2021;181303;Viseu;Resende;Cárquere;F;15 - 24 year old;42;;42
2021;131141;Porto;Penafiel;Guilhufe e Urrô;M;25 - 64 year old;1047;;1047
2021;31015;Braga;Terras de Bouro;Valdosende;M;65 and older;84;;84
2021;111105;Lisboa;Sintra;Colares;M;0 - 14 year old;537;;537
2021;100936;Leiria;Leiria;União das freguesias de Monte Redondo e Carreira;M;65 and older;593;;593
2021;171410;Vila Real;Vila Real;Guiães;M;65 and older;55;;55
2021;170113;Vila Real;Alijó;Santa Eugénia;M;15 - 24 year old;11;;11
2021;91031;Guarda;Pinhel;Valbom/Bogalhal;F;0 - 14 year old;5;;5
2021;10424;Aveiro;Arouca;União das freguesias de Covelo de Paivó e Janarde;M;15 - 24 year old;6;;6
2021;70607;Évora;Montemor-o-Novo;Ciborro;F;0 - 14 year old;26;;26
2021;131133;Porto;Penafiel;Recezinhos (São Martinho);M;65 and older;138;;138
2021;121210;Portalegre;Nisa;Tolosa;M;15 - 24 year old;31;;31
2021;170218;Vila Real;Boticas;Ardãos e Bobadela;M;65 and older;73;;73
2021;30380;Braga;Braga;União das freguesias de Santa Lucrécia de Algeriz e Navarra;M;25 - 64 year old;265;;265
2021;90519;Guarda;Fornos de Algodres;União das freguesias de Sobral Pichorro e Fuinhas;F;25 - 64 year old;45;;45
2021;480201;Ilha das Flores;Santa Cruz das Flores;Caveira;M;65 and older;6;;6
2021;181507;Viseu;São João da Pesqueira;Riodades;M;0 - 14 year old;20;;20
2021;70605;Évora;Montemor-o-Novo;Santiago do Escoural;M;25 - 64 year old;253;;253
2021;130143;Porto;Amarante;União das freguesias de Bustelo, Carneiro e Carvalho de Rei;F;15 - 24 year old;43;;43
2021;31250;Braga;Vila Nova de Famalicão;União das freguesias de Antas e Abade de Vermoim;M;25 - 64 year old;2182;;2182
2021;30728;Braga;Fafe;São Gens;F;65 and older;237;;237
2021;141630;Santarém;Santarém;União das freguesias de Azoia de Cima e Tremês;M;25 - 64 year old;509;;509
2021;171435;Vila Real;Vila Real;União das freguesias de Nogueira e Ermida;F;65 and older;172;;172
2021;30419;Braga;Cabeceiras de Basto;União das freguesias de Arco de Baúlhe e Vila Nune;M;25 - 64 year old;480;;480
2021;30376;Braga;Braga;União das freguesias de Morreira e Trandeiras;M;25 - 64 year old;355;;355
2021;70607;Évora;Montemor-o-Novo;Ciborro;F;65 and older;133;;133
2021;41242;Bragança;Vinhais;União das freguesias de Travanca e Santa Cruz;M;65 and older;31;;31
2021;50229;Castelo Branco;Castelo Branco;União das freguesias de Freixial e Juncal do Campo;M;0 - 14 year old;20;;20
2021;90410;Guarda;Figueira de Castelo Rodrigo;Mata de Lobos;F;25 - 64 year old;55;;55
2021;61501;Coimbra;Soure;Alfarelos;M;25 - 64 year old;310;;310
2021;40708;Bragança;Mirandela;Bouça;M;25 - 64 year old;37;;37
2021;60706;Coimbra;Lousã;Gândaras;F;0 - 14 year old;41;;41
2021;141625;Santarém;Santarém;Vale de Santarém;F;25 - 64 year old;643;;643
2021;141813;Santarém;Tomar;São Pedro de Tomar;M;25 - 64 year old;673;;673
2021;70908;Évora;Portel;Vera Cruz;M;0 - 14 year old;26;;26
2021;310101;Ilha da Madeira;Calheta;Arco da Calheta;M;0 - 14 year old;187;;187
2021;50401;Castelo Branco;Fundão;Alcaide;F;25 - 64 year old;122;;122
2021;30736;Braga;Fafe;Vinhós;M;0 - 14 year old;32;;32
2021;20704;Beja;Cuba;Vila Ruiva;M;15 - 24 year old;14;;14
2021;180511;Viseu;Lamego;Lazarim;F;25 - 64 year old;92;;92
2021;61003;Coimbra;Montemor-o-Velho;Carapinheira;F;25 - 64 year old;697;;697
2021;181005;Viseu;Oliveira de Frades;Pinheiro;M;65 and older;111;;111
2021;131607;Porto;Vila do Conde;Fajozes;M;25 - 64 year old;453;;453
2021;30527;Braga;Celorico de Basto;União das freguesias de Veade, Gagos e Molares;M;25 - 64 year old;427;;427
2021;310806;Ilha da Madeira;Santa Cruz;Santo António da Serra;F;25 - 64 year old;236;;236
2021;60215;Coimbra;Cantanhede;São Caetano;M;25 - 64 year old;157;;157
2021;90107;Guarda;Aguiar da Beira;Forninhos;F;65 and older;53;;53
2021;40740;Bragança;Mirandela;União das freguesias de Barcel, Marmelos e Valverde da Gestosa;F;65 and older;60;;60
2021;160521;Viana do Castelo;Paredes de Coura;Vascões;F;65 and older;35;;35
2021;181902;Viseu;Tabuaço;Arcos;M;15 - 24 year old;3;;3
2021;182111;Viseu;Tondela;Molelos;M;25 - 64 year old;531;;531
2021;60324;Coimbra;Coimbra;São Silvestre;M;25 - 64 year old;753;;753
2021;141814;Santarém;Tomar;Sabacheira;F;65 and older;201;;201
2021;140610;Santarém;Cartaxo;União das freguesias de Ereira e Lapa;M;25 - 64 year old;419;;419
2021;170805;Vila Real;Peso da Régua;Loureiro;M;25 - 64 year old;223;;223
2021;30889;Braga;Guimarães;União das freguesias de Serzedo e Calvos;F;15 - 24 year old;149;;149
2021;40901;Bragança;Torre de Moncorvo;Açoreira;M;15 - 24 year old;7;;7
2021;20206;Beja;Almodôvar;São Barnabé;F;15 - 24 year old;7;;7
2021;160304;Viana do Castelo;Melgaço;Cousso;F;0 - 14 year old;7;;7
2021;20209;Beja;Almodôvar;União das freguesias de Almodôvar e Graça dos Padrões;F;15 - 24 year old;174;;174
2021;181905;Viseu;Tabuaço;Desejosa;M;15 - 24 year old;4;;4
2021;160628;Viana do Castelo;Ponte da Barca;União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães;F;0 - 14 year old;259;;259
2021;460102;Ilha do Pico;Lajes do Pico;Lajes do Pico;F;0 - 14 year old;112;;112
2021;181505;Viseu;São João da Pesqueira;Paredes da Beira;F;0 - 14 year old;25;;25
2021;130141;Porto;Amarante;União das freguesias de Aboadela, Sanche e Várzea;F;15 - 24 year old;93;;93
2021;181210;Viseu;Penedono;União das freguesias de Antas e Ourozinho;F;0 - 14 year old;5;;5
2021;30294;Braga;Barcelos;União das freguesias de Campo e Tamel (São Pedro Fins);M;15 - 24 year old;90;;90
2021;80803;Faro;Loulé;Ameixial;F;25 - 64 year old;70;;70
2021;91311;Guarda;Trancoso;Moimentinha;F;15 - 24 year old;6;;6
2021;30831;Braga;Guimarães;Moreira de Cónegos;M;15 - 24 year old;224;;224
2021;430107;Ilha Terceira;Angra do Heroísmo;Doze Ribeiras;M;25 - 64 year old;129;;129
2021;182111;Viseu;Tondela;Molelos;F;65 and older;374;;374
2021;100122;Leiria;Alcobaça;União das freguesias de Coz, Alpedriz e Montes;F;15 - 24 year old;141;;141
2021;130918;Porto;Paços de Ferreira;Paços de Ferreira;M;65 and older;612;;612
2021;30292;Braga;Barcelos;União das freguesias de Areias de Vilar e Encourados;F;0 - 14 year old;86;;86
2021;130738;Porto;Marco de Canaveses;Penha Longa e Paços de Gaiolo;F;65 and older;273;;273
2021;40819;Bragança;Mogadouro;Tó;M;25 - 64 year old;36;;36
2021;131634;Porto;Vila do Conde;União das freguesias de Retorta e Tougues;F;25 - 64 year old;594;;594
2021;181901;Viseu;Tabuaço;Adorigo;F;25 - 64 year old;86;;86
2021;131136;Porto;Penafiel;Valpedre;F;15 - 24 year old;101;;101
2021;160144;Viana do Castelo;Arcos de Valdevez;Senharei;M;65 and older;33;;33
2021;40304;Bragança;Carrazeda de Ansiães;Carrazeda de Ansiães;F;15 - 24 year old;91;;91
2021;31342;Braga;Vila Verde;Vila de Prado;M;25 - 64 year old;1161;;1161
2021;111123;Lisboa;Sintra;União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;M;65 and older;1768;;1768
2021;160317;Viana do Castelo;Melgaço;São Paio;F;65 and older;127;;127
2021;160155;Viana do Castelo;Arcos de Valdevez;União das freguesias de Eiras e Mei;F;15 - 24 year old;7;;7
2021;131418;Porto;Santo Tirso;Reguenga;M;25 - 64 year old;361;;361
2021;11201;Aveiro;Murtosa;Bunheiro;M;0 - 14 year old;155;;155
2021;460204;Ilha do Pico;Madalena;Madalena;M;15 - 24 year old;134;;134
2021;80301;Faro;Aljezur;Aljezur;F;0 - 14 year old;212;;212
2021;40316;Bragança;Carrazeda de Ansiães;Seixo de Ansiães;M;65 and older;44;;44
2021;41011;Bragança;Vila Flor;Sampaio;F;25 - 64 year old;26;;26
2021;50603;Castelo Branco;Oleiros;Cambas;M;25 - 64 year old;41;;41
2021;91325;Guarda;Trancoso;Valdujo;M;0 - 14 year old;4;;4
2021;61403;Coimbra;Penela;Podentes;F;65 and older;86;;86
2021;170108;Vila Real;Alijó;Pegarinhos;M;0 - 14 year old;23;;23
2021;170219;Vila Real;Boticas;Boticas e Granja;F;15 - 24 year old;67;;67
2021;131603;Porto;Vila do Conde;Aveleda;M;25 - 64 year old;345;;345
2021;91321;Guarda;Trancoso;Tamanhos;F;0 - 14 year old;7;;7
2021;310306;Ilha da Madeira;Funchal;São Gonçalo;M;0 - 14 year old;282;;282
2021;10103;Aveiro;Águeda;Aguada de Cima;F;65 and older;510;;510
2021;40539;Bragança;Macedo de Cavaleiros;União das freguesias de Ala e Vilarinho do Monte;F;0 - 14 year old;13;;13
2021;61212;Coimbra;Pampilhosa da Serra;Portela do Fojo-Machio;F;15 - 24 year old;6;;6
2021;170220;Vila Real;Boticas;Codessoso, Curros e Fiães do Tâmega;F;15 - 24 year old;7;;7
2021;30244;Braga;Barcelos;Macieira de Rates;M;0 - 14 year old;134;;134
2021;440101;Ilha da Graciosa;Santa Cruz da Graciosa;Guadalupe;F;65 and older;133;;133
2021;171231;Vila Real;Valpaços;Vilarandelo;F;0 - 14 year old;37;;37
2021;31020;Braga;Terras de Bouro;União das freguesias de Cibões e Brufe;M;0 - 14 year old;18;;18
